time          total        used        free      shared  buff/cache   available
Mem:        3935120        2044     3732017           1      201058     3916151
Mem:        3935120        2044     3732017           1      201058     3916151
Mem:        3935120        2045     3732016           1      201058     3916151
Mem:        3935120        2045     3732016           1      201058     3916150
Mem:        3935120        2045     3732016           1      201058     3916150
Mem:        3935120        2045     3732016           1      201058     3916150
Mem:        3935120        2044     3732016           1      201058     3916151
Mem:        3935120        2045     3732016           1      201058     3916150
Mem:        3935120        2045     3732016           1      201058     3916150
Mem:        3935120        2045     3732016           1      201058     3916151
Mem:        3935120        2046     3732015           1      201058     3916149
